180	-1.0
181	1.0
182	-1.0
183	1.0
184	1.0
185	1.0
186	-1.0
187	-1.0
188	-1.0
189	1.0
190	1.0
191	-1.0
192	-1.0
193	-1.0
194	-1.0
195	-1.0
196	1.0
197	1.0
198	1.0
199	-1.0
200	-1.0
201	1.0
202	-1.0
203	1.0
204	-1.0
205	1.0
206	1.0
207	-1.0
208	1.0
209	1.0
210	1.0
211	-1.0
212	1.0
213	1.0
214	1.0
215	1.0
216	-1.0
217	-1.0
218	1.0
219	-1.0
220	-1.0
221	-1.0
222	-1.0
223	-1.0
224	1.0
225	1.0
226	-1.0
227	1.0
228	1.0
229	-1.0
230	-1.0
231	-1.0
232	1.0
233	-1.0
234	-1.0
235	1.0
236	-1.0
237	1.0
238	-1.0
239	-1.0
240	1.0
241	-1.0
242	1.0
243	1.0
244	-1.0
245	1.0
246	1.0
247	-1.0
248	-1.0
249	1.0
250	-1.0
251	-1.0
252	1.0
253	-1.0
254	1.0
255	1.0
256	1.0
257	-1.0
258	1.0
259	1.0
260	-1.0
261	1.0
262	1.0
263	1.0
264	1.0
265	1.0
266	-1.0
267	-1.0
268	1.0
269	1.0
270	1.0
271	1.0
272	1.0
273	1.0
274	1.0
275	1.0
276	1.0
277	1.0
278	-1.0
279	-1.0
280	-1.0
281	-1.0
282	1.0
283	1.0
284	-1.0
285	-1.0
286	-1.0
287	1.0
288	1.0
289	-1.0
290	1.0
291	1.0
292	1.0
293	1.0
294	-1.0
295	1.0
296	-1.0
297	1.0
298	-1.0
299	1.0
300	-1.0
301	-1.0
302	-1.0
303	1.0
304	-1.0
305	1.0
306	-1.0
307	1.0
308	1.0
309	1.0
310	-1.0
311	1.0
312	1.0
313	-1.0
314	-1.0
315	-1.0
316	1.0
317	1.0
318	-1.0
319	1.0
320	-1.0
321	-1.0
322	1.0
323	-1.0
324	-1.0
325	-1.0
326	-1.0
327	1.0
328	-1.0
329	1.0
330	-1.0
331	-1.0
332	-1.0
333	-1.0
334	-1.0
335	-1.0
336	-1.0
337	1.0
338	-1.0
339	1.0
340	1.0
341	-1.0
342	-1.0
343	1.0
344	-1.0
345	-1.0
346	-1.0
347	1.0
348	1.0
349	1.0
350	1.0
351	1.0
352	1.0
353	-1.0
354	-1.0
355	1.0
356	1.0
357	1.0
358	-1.0
359	-1.0
360	-1.0
361	1.0
362	-1.0
363	-1.0
364	-1.0
365	1.0
366	-1.0
367	1.0
368	-1.0
369	-1.0
370	-1.0
371	-1.0
372	1.0
373	-1.0
374	-1.0
375	1.0
376	-1.0
377	-1.0
378	1.0
379	-1.0
380	1.0
381	1.0
382	-1.0
383	-1.0
384	1.0
385	1.0
386	-1.0
387	-1.0
388	-1.0
389	-1.0
390	1.0
391	-1.0
392	-1.0
393	1.0
394	1.0
395	-1.0
396	1.0
397	-1.0
398	-1.0
399	1.0
400	1.0
401	-1.0
402	1.0
403	-1.0
404	-1.0
405	1.0
406	-1.0
407	-1.0
408	-1.0
409	-1.0
410	-1.0
411	-1.0
412	1.0
413	-1.0
414	-1.0
415	-1.0
416	1.0
417	-1.0
418	-1.0
419	1.0
420	-1.0
421	-1.0
422	-1.0
423	-1.0
424	1.0
425	1.0
426	1.0
427	-1.0
428	1.0
429	-1.0
430	1.0
431	-1.0
432	1.0
433	-1.0
434	1.0
435	-1.0
436	1.0
437	-1.0
438	1.0
439	1.0
440	-1.0
441	1.0
442	-1.0
443	1.0
444	1.0
445	1.0
446	-1.0
447	1.0
448	1.0
449	1.0
450	-1.0
451	1.0
452	1.0
453	1.0
454	1.0
455	1.0
456	-1.0
457	-1.0
458	-1.0
459	-1.0
460	1.0
461	-1.0
462	1.0
463	-1.0
464	1.0
465	1.0
466	-1.0
467	-1.0
468	1.0
469	1.0
470	-1.0
471	-1.0
472	-1.0
473	-1.0
474	-1.0
475	1.0
476	-1.0
477	-1.0
478	1.0
479	-1.0
480	1.0
481	1.0
482	-1.0
483	-1.0
484	1.0
485	-1.0
486	1.0
487	-1.0
488	1.0
489	-1.0
490	-1.0
491	-1.0
492	1.0
493	-1.0
494	-1.0
495	-1.0
496	-1.0
497	1.0
498	1.0
499	-1.0
500	1.0
;

# A_train
param A_train : 1 2 3 4 :=
1	0.004	0.138	0.691	0.152
2	0.1	0.581	0.855	0.062
3	0.081	0.32	0.863	0.595
4	0.256	0.152	0.695	0.04
5	0.393	0.651	0.709	0.61
6	0.926	0.143	0.881	0.68
7	0.954	0.855	0.977	0.783
8	0.552	0.667	0.077	0.698
9	0.579	0.624	0.877	0.611
10	0.889	0.185	0.659	0.901
11	0.917	0.311	0.132	0.955
12	0.923	0.528	0.875	0.42
13	0.233	0.171	0.82	0.136
14	0.109	0.749	0.552	0.927
15	0.339	0.388	0.999	0.632
16	0.934	0.67	0.04	0.527
17	0.352	0.175	0.616	0.459
18	0.181	0.388	0.198	0.74
19	0.934	0.034	0.487	0.371
20	0.071	0.799	0.925	0.272
21	0.906	0.6	0.862	0.597
22	0.394	0.155	0.866	0.536
23	0.573	0.18	0.2	0.554
24	0.179	0.688	0.121	0.061
25	0.675	0.802	0.44	0.861
26	0.713	0.191	0.157	0.83
27	0.756	0.988	0.161	0.046
28	0.108	0.876	0.816	0.85
29	0.252	0.596	0.95	0.113
30	0.208	0.073	0.151	0.021
31	0.735	0.326	0.495	0.883
32	0.049	0.822	0.602	0.384
33	0.964	0.687	0.871	0.56
34	0.803	0.719	0.17	0.794
35	0.97	0.111	0.243	0.855
36	0.363	0.468	0.852	0.914
37	0.772	0.104	0.293	0.204
38	0.319	0.204	0.283	0.06
39	0.206	0.859	0.189	0.43
40	0.878	0.656	0.715	0.879
41	0.711	0.059	0.83	0.119
42	0.872	0.964	0.929	0.648
43	0.824	0.752	0.219	0.279
44	0.508	0.346	0.137	0.024
45	0.295	0.994	0.395	0.293
46	0.693	0.486	0.384	0.786
47	0.624	0.209	0.095	0.814
48	0.894	0.455	0.091	0.552
49	0.122	0.068	0.415	0.192
50	0.529	0.576	0.73	0.634
51	0.286	0.422	0.209	0.121
52	0.507	0.597	0.67	0.526
53	0.282	0.78	0.383	0.234
54	0.194	0.649	0.502	0.909
55	0.037	0.822	0.13	0.223
56	0.337	0.896	0.255	0.781
57	0.104	0.432	0.075	0.953
58	0.469	0.498	0.109	0.485
59	0.61	0.711	0.21	0.441
60	0.786	0.317	0.664	0.084
61	0.197	0.411	0.37	0.046
62	0.144	0.964	0.013	0.921
63	0.034	0.539	0.877	0.235
64	0.435	0.662	0.61	0.956
65	0.368	0.281	0.718	0.684
66	0.703	0.155	0.297	0.68
67	0.245	0.709	0.648	0.496
68	0.159	0.061	0.566	0.476
69	0.456	0.594	0.689	0.732
70	0.481	0.135	0.278	0.349
71	0.23	0.451	0.88	0.707
72	0.189	0.647	0.032	0.021
73	0.035	0.176	0.621	0.63
74	0.567	0.974	0.642	0.432
75	0.131	0.761	0.209	0.6
76	0.336	0.757	0.586	0.562
77	0.936	0.926	0.166	0.854
78	0.042	0.932	0.36	0.279
79	0.836	0.406	0.484	0.044
80	0.87	0.088	0.131	0.071
81	0.169	0.893	0.346	0.474
82	0.539	0.647	0.517	0.329
83	0.487	0.823	0.061	0.423
84	0.534	0.905	0.931	0.407
85	0.289	0.346	0.438	0.594
86	0.15	0.252	0.167	0.906
87	0.959	0.964	0.588	0.704
88	0.796	0.972	0.091	0.224
89	0.563	0.7	0.079	0.408
90	0.803	0.211	0.372	0.633
91	0.654	0.448	0.374	0.934
92	0.289	0.641	0.327	0.733
93	0.263	0.999	0.401	0.096
94	0.889	0.538	0.442	0.954
95	0.564	0.548	0.918	0.468
96	0.316	0.603	0.959	0.149
97	0.346	0.206	0.225	0.569
98	0.33	0.335	0.075	0.636
99	0.979	0.641	0.514	0.2
100	0.456	0.675	0.4	0.049
101	0.973	0.304	0.905	0.172
102	0.645	0.17	0.684	0.867
103	0.974	0.595	0.407	0.102
104	0.613	0.902	0.498	0.359
105	0.984	0.204	0.533	0.371
106	0.046	0.516	0.947	0.046
107	0.564	0.262	0.809	0.068
108	0.38	0.761	0.447	0.642
109	0.499	0.489	0.957	0.91
110	0.069	0.502	0.852	0.504
111	0.567	0.9	0.749	0.916
112	0.8	0.962	0.435	0.812
113	0.881	0.358	0.742	0.088
114	0.865	0.969	0.171	0.034
115	0.0	0.551	0.558	0.754
116	0.686	0.776	0.769	0.845
117	0.737	0.051	0.092	0.676
118	0.339	0.011	0.101	0.155
119	0.626	0.796	0.385	0.636
120	0.482	0.693	0.128	0.0
121	0.764	0.882	0.591	0.191
122	0.266	0.992	0.847	0.19
123	0.852	0.101	0.423	0.654
124	0.616	0.309	0.652	0.326
125	0.37	0.074	0.369	0.437
126	0.187	0.523	0.962	0.988
127	0.397	0.534	0.697	0.719
128	0.117	0.255	0.407	0.57
129	0.847	0.971	0.676	0.319
130	0.395	0.937	0.947	0.424
131	0.24	0.599	0.716	0.934
132	0.338	0.011	0.754	0.512
133	0.116	0.772	0.844	0.261
134	0.152	0.076	0.018	0.819
135	0.136	0.395	0.455	0.288
136	0.643	0.741	0.925	0.574
137	0.108	0.241	0.255	0.614
138	0.003	0.233	0.786	0.441
139	0.592	0.481	0.535	0.693
140	0.085	0.308	0.184	0.768
141	0.154	0.623	0.66	0.36
142	0.83	0.584	0.092	0.055
143	0.776	0.59	0.908	0.829
144	0.447	0.825	0.878	0.641
145	0.921	0.575	0.311	0.607
146	0.558	0.618	0.688	0.296
147	0.415	0.791	0.658	0.45
148	0.635	0.362	0.993	0.477
149	0.841	0.721	0.116	0.165
150	0.529	0.968	0.77	0.683
151	0.311	0.249	0.169	0.208
152	0.167	0.274	0.016	0.908
153	0.516	0.715	0.764	0.935
154	0.397	0.591	0.658	0.485
155	0.691	0.128	0.937	0.191
156	0.687	0.013	0.084	0.35
157	0.858	0.598	0.707	0.641
158	0.692	0.178	0.584	0.879
159	0.997	0.868	0.92	0.875
160	0.585	0.622	0.982	0.772
161	0.569	0.663	0.578	0.055
162	0.694	0.803	0.71	0.322
163	0.618	0.334	0.59	0.776
164	0.983	0.7	0.081	0.998
165	0.855	0.949	0.502	0.129
166	0.062	0.286	0.853	0.054
167	0.532	0.293	0.899	0.332
168	0.506	0.274	0.193	0.657
169	0.435	0.874	0.785	0.268
170	0.249	0.664	0.423	0.808
171	0.171	0.952	0.422	0.253
172	0.285	0.343	0.259	0.353
173	0.564	0.765	0.058	0.174
174	0.555	0.789	0.925	0.437
175	0.068	0.078	0.151	0.228
176	0.326	0.329	0.124	0.781
177	0.512	0.064	0.147	0.418
178	0.792	0.072	0.315	0.654
179	0.823	0.64	0.612	0.294
180	0.318	0.551	0.537	0.135
181	0.96	0.467	0.923	0.551
182	0.091	0.095	0.055	0.188
183	0.682	0.998	0.338	0.935
184	0.784	0.68	0.151	0.708
185	0.375	0.862	0.872	0.819
186	0.667	0.535	0.543	0.239
187	0.469	0.893	0.003	0.195
188	0.31	0.203	0.212	0.021
189	0.176	0.768	0.131	0.825
190	0.661	0.974	0.612	0.373
191	0.139	0.268	0.359	0.337
192	0.231	0.528	0.045	0.189
193	0.891	0.198	0.348	0.021
194	0.125	0.376	0.08	0.307
195	0.507	0.075	0.822	0.501
196	0.799	0.652	0.746	0.615
197	0.774	0.741	0.791	0.246
198	0.338	0.624	0.8	0.842
199	0.684	0.46	0.017	0.806
200	0.259	0.692	0.347	0.189
201	0.886	0.427	0.496	0.547
202	0.165	0.22	0.279	0.154
203	0.566	0.391	0.947	0.216
204	0.491	0.019	0.511	0.802
205	0.686	0.489	0.668	0.44
206	0.484	0.686	0.781	0.345
207	0.459	0.682	0.064	0.677
208	0.196	0.842	0.647	0.862
209	0.948	0.561	0.525	0.516
210	0.773	0.618	0.264	0.566
211	0.002	0.489	0.435	0.357
212	0.588	0.189	0.826	0.86
213	0.805	0.941	0.821	0.89
214	0.428	0.698	0.831	0.467
215	0.241	0.62	0.917	0.926
216	0.253	0.587	0.076	0.584
217	0.827	0.67	0.23	0.264
218	0.218	0.855	0.865	0.563
219	0.204	0.173	0.374	0.249
220	0.525	0.094	0.087	0.875
221	0.456	0.152	0.553	0.465
222	0.581	0.095	0.128	0.393
223	0.666	0.008	0.051	0.137
224	0.286	0.877	0.074	0.901
225	0.383	0.535	0.612	0.68
226	0.701	0.899	0.693	0.751
227	0.409	0.04	0.767	0.992
228	0.747	0.118	0.761	0.025
229	0.583	0.222	0.027	0.558
230	0.02	0.537	0.897	0.026
231	0.392	0.144	0.342	0.212
232	0.193	0.852	0.989	0.714
233	0.669	0.217	0.782	0.312
234	0.98	0.111	0.595	0.141
235	0.553	0.398	0.619	0.68
236	0.788	0.209	0.012	0.053
237	0.358	0.981	0.694	0.495
238	0.252	0.056	0.279	0.357
239	0.809	0.294	0.037	0.034
240	0.685	0.379	0.212	0.85
241	0.267	0.766	0.561	0.194
242	0.613	0.499	0.789	0.455
243	0.518	0.282	0.863	0.744
244	0.118	0.497	0.344	0.131
245	0.819	0.326	0.755	0.951
246	0.843	0.782	0.479	0.721
247	0.059	0.545	0.266	0.522
248	0.307	0.377	0.48	0.78
249	0.316	0.956	0.928	0.932
250	0.103	0.184	0.448	0.129
251	0.165	0.045	0.388	0.621
252	0.241	0.405	0.743	0.374
253	0.102	0.386	0.206	0.085
254	0.74	0.944	0.746	0.713
255	0.653	0.446	0.323	0.648
256	0.757	0.071	0.784	0.927
257	0.167	0.002	0.888	0.47
258	0.937	0.525	0.141	0.835
259	0.988	0.811	0.326	0.132
260	0.287	0.491	0.26	0.217
261	0.804	0.241	0.588	0.718
262	0.945	0.302	0.455	0.398
263	1.0	0.564	0.976	0.896
264	0.52	0.353	0.556	0.813
265	0.3	0.604	0.896	0.85
266	0.256	0.293	0.402	0.365
267	0.224	0.381	0.495	0.781
268	0.428	0.606	0.395	0.792
269	0.708	0.336	0.813	0.617
270	0.961	0.918	0.685	0.064
271	0.943	0.875	0.6	0.269
272	0.446	0.85	0.579	0.507
273	0.613	0.571	0.895	0.72
274	0.126	0.879	0.712	0.498
275	0.778	0.916	0.165	0.863
276	0.767	0.378	0.074	0.992
277	0.651	0.629	0.965	0.085
278	0.665	0.656	0.236	0.324
279	0.011	0.133	0.656	0.486
280	1.0	0.022	0.019	0.06
281	0.299	0.709	0.0	0.471
282	0.796	0.747	0.343	0.688
283	0.828	0.915	0.361	0.015
284	0.872	0.26	0.049	0.567
285	0.627	0.513	0.065	0.771
286	0.391	0.234	0.144	0.996
287	0.81	0.658	0.932	0.982
288	0.528	0.245	0.878	0.766
289	0.399	0.36	0.372	0.344
290	0.837	0.453	0.419	0.362
291	0.347	0.753	0.837	0.783
292	0.572	0.87	0.475	0.441
293	0.51	0.78	0.223	0.605
294	0.178	0.293	0.667	0.192
295	0.896	0.171	0.277	0.987
296	0.07	0.82	0.624	0.269
297	0.77	0.423	0.099	0.772
298	0.181	0.923	0.766	0.11
299	0.49	0.496	0.927	0.965
300	0.348	0.97	0.297	0.229
301	0.324	0.114	0.377	0.077
302	0.632	0.2	0.86	0.109
303	0.849	0.543	0.134	0.739
304	0.305	0.874	0.135	0.278
305	0.894	0.417	0.821	0.647
306	0.395	0.035	0.892	0.105
307	0.935	0.787	0.701	0.19
308	0.645	0.645	0.63	0.505
309	0.825	0.653	0.76	0.958
310	0.655	0.296	0.179	0.416
311	0.761	0.851	0.081	0.83
312	0.999	0.624	0.185	0.303
313	0.612	0.868	0.057	0.76
314	0.192	0.143	0.721	0.309
315	0.141	0.3	0.541	0.523
316	0.21	0.44	0.711	0.714
317	0.322	0.75	0.691	0.952
318	0.031	0.929	0.111	0.386
319	0.56	0.891	0.912	0.249
320	0.06	0.651	0.189	0.359
321	0.301	0.209	0.528	0.668
322	0.197	0.831	0.215	0.933
323	0.217	0.2	0.278	0.091
324	0.384	0.298	0.21	0.448
325	0.111	0.062	0.456	0.216
326	0.175	0.55	0.24	0.228
327	0.633	0.365	0.384	0.669
328	0.702	0.432	0.06	0.527
329	0.395	0.635	0.801	0.78
330	0.098	0.558	0.963	0.305
331	0.607	0.058	0.128	0.023
332	0.648	0.163	0.372	0.717
333	0.025	0.349	0.726	0.944
334	0.531	0.068	0.921	0.238
335	0.067	0.989	0.552	0.002
336	0.114	0.239	0.97	0.574
337	0.451	0.762	0.751	0.798
338	0.501	0.027	0.232	0.971
339	0.782	0.441	0.585	0.786
340	0.757	0.142	0.921	0.228
341	0.19	0.005	0.905	0.818
342	0.049	0.121	0.805	0.815
343	0.814	0.358	0.359	0.911
344	0.339	0.513	0.897	0.069
345	0.794	0.53	0.567	0.943
346	0.251	0.077	0.05	0.948
347	0.809	0.448	0.856	0.226
348	0.46	0.654	0.728	0.579
349	0.433	0.763	0.178	0.777
350	0.549	0.715	0.195	0.487
351	0.193	0.69	0.778	0.783
352	0.477	0.816	0.558	0.804
353	0.491	0.193	0.061	0.636
354	0.417	0.501	0.63	0.09
355	0.978	0.487	0.135	0.439
356	0.395	0.924	0.625	0.768
357	0.571	0.539	0.441	0.501
358	0.674	0.347	0.036	0.761
359	0.019	0.871	0.083	0.907
360	0.459	0.727	0.183	0.354
361	0.729	0.487	0.67	0.415
362	0.037	0.051	0.757	0.564
363	0.011	0.131	0.787	0.069
364	0.314	0.155	0.277	0.691
365	0.201	0.067	0.93	0.832
366	0.089	0.849	0.378	0.187
367	0.296	0.897	0.344	0.15
368	0.434	0.606	0.161	0.156
369	0.506	0.596	0.599	0.099
370	0.082	0.968	0.736	0.1
371	0.57	0.062	0.308	0.046
372	0.778	0.97	0.728	0.12
373	0.876	0.233	0.631	0.127
374	0.05	0.184	0.38	0.569
375	0.274	0.787	0.501	0.885
376	0.318	0.619	0.602	0.191
377	0.372	0.982	0.092	0.248
378	0.613	0.409	0.966	0.767
379	0.221	0.485	0.126	0.36
380	0.68	0.701	0.757	0.238
381	0.848	0.414	0.664	0.382
382	0.423	0.035	0.647	0.099
383	0.421	0.429	0.71	0.415
384	0.797	0.197	0.94	0.695
385	0.889	0.206	0.236	0.951
386	0.712	0.57	0.113	0.408
387	0.324	0.084	0.37	0.171
388	0.39	0.352	0.284	0.369
389	0.048	0.892	0.106	0.167
390	0.758	0.471	0.457	0.808
391	0.622	0.71	0.343	0.599
392	0.781	0.151	0.351	0.133
393	0.465	0.14	0.555	0.957
394	0.118	0.749	0.704	0.487
395	0.138	0.557	0.463	0.102
396	0.521	0.344	0.221	0.862
397	0.24	0.178	0.168	0.219
398	0.023	0.406	0.079	0.692
399	0.582	0.416	0.99	0.428
400	0.612	0.667	0.932	0.816
401	0.336	0.309	0.167	0.885
402	0.378	0.128	0.281	0.695
403	0.364	0.127	0.684	0.421
404	0.714	0.68	0.244	0.343
405	0.363	0.982	0.506	0.637
406	0.475	0.189	0.313	0.138
407	0.364	0.196	0.353	0.892
408	0.887	0.277	0.298	0.219
409	0.141	0.819	0.297	0.634
410	0.389	0.341	0.016	0.777
411	0.523	0.43	0.348	0.575
412	0.644	0.58	0.666	0.664
413	0.671	0.867	0.087	0.342
414	0.257	0.645	0.265	0.158
415	0.394	0.17	0.103	0.387
416	0.352	0.981	0.467	0.655
417	0.375	0.848	0.175	0.273
418	0.055	0.311	0.543	0.307
419	0.479	0.491	0.597	0.987
420	0.113	0.73	0.325	0.245
421	0.917	0.325	0.268	0.291
422	0.688	0.185	0.813	0.065
423	0.438	0.048	0.088	0.899
424	0.57	0.525	0.909	0.665
425	0.956	0.28	0.256	0.604
426	0.444	0.935	0.744	0.565
427	0.651	0.875	0.946	0.754
428	0.897	0.779	0.858	0.103
429	0.552	0.281	0.03	0.765
430	0.967	0.311	0.229	0.661
431	0.663	0.541	0.564	0.942
432	0.822	0.083	0.979	0.957
433	0.849	0.109	0.56	0.016
434	0.335	0.91	0.25	0.961
435	0.08	0.551	0.276	0.221
436	0.172	0.669	0.523	0.68
437	0.24	0.166	0.909	0.468
438	0.845	0.182	0.873	0.639
439	0.475	0.595	0.614	0.956
440	0.45	0.094	0.66	0.443
441	0.726	0.48	0.794	0.033
442	0.255	0.147	0.085	0.744
443	0.836	0.614	0.8	0.982
444	0.868	0.439	0.95	0.566
445	0.754	0.849	0.212	0.749
446	0.716	0.049	0.131	0.471
447	0.39	0.526	0.006	0.854
448	0.957	0.612	0.976	0.039
449	0.719	0.607	0.361	0.612
450	0.995	0.067	0.408	0.353
451	0.014	0.62	0.951	0.748
452	0.935	0.341	0.019	0.97
453	0.137	0.827	0.891	0.407
454	0.818	0.183	0.745	0.774
455	0.929	0.636	0.021	0.645
456	0.046	0.51	0.435	0.756
457	0.281	0.175	0.326	0.654
458	0.267	0.282	0.378	0.46
459	0.274	0.222	0.094	0.279
460	0.613	0.821	0.58	0.15
461	0.198	0.708	0.614	0.027
462	0.203	0.951	0.784	0.719
463	0.037	0.235	0.455	0.448
464	0.122	0.811	0.496	0.684
465	0.851	0.374	0.627	0.196
466	0.071	0.025	0.76	0.687
467	0.813	0.418	0.241	0.461
468	0.783	0.835	0.374	0.438
469	0.817	0.713	0.932	0.527
470	0.083	0.218	0.361	0.929
471	0.154	0.084	0.884	0.073
472	0.816	0.382	0.364	0.366
473	0.33	0.762	0.236	0.565
474	0.798	0.815	0.102	0.148
475	0.077	0.639	0.889	0.782
476	0.171	0.315	0.021	0.64
477	0.399	0.015	0.131	0.642
478	0.686	0.622	0.892	0.168
479	0.644	0.059	0.283	0.336
480	0.619	0.706	0.848	0.629
481	0.649	0.387	0.982	0.565
482	0.681	0.104	0.108	0.91
483	0.095	0.131	0.417	0.906
484	0.634	0.575	0.935	0.131
485	0.485	0.747	0.095	0.043
486	0.545	0.872	0.259	0.38
487	0.152	0.527	0.996	0.037
488	0.377	0.655	0.694	0.581
489	0.767	0.522	0.315	0.035
490	0.539	0.298	0.308	0.773
491	0.005	0.422	0.27	0.814
492	0.063	0.684	0.725	0.981
493	0.652	0.522	0.24	0.278
494	0.102	0.57	0.179	0.272
495	0.095	0.414	0.865	0.307
496	0.554	0.304	0.131	0.939
497	0.477	0.83	0.781	0.167
498	0.131	0.624	0.698	0.654
499	0.654	0.513	0.225	0.486
500	0.132	0.777	0.497	0.683
;

# y_test
param y_test :=
1	1.0
2	1.0
3	-1.0
4	1.0
5	1.0
6	-1.0
7	-1.0
8	-1.0
9	-1.0
10	-1.0
11	-1.0
12	1.0
13	1.0
14	-1.0
15	-1.0
16	-1.0
17	-1.0
18	-1.0
19	-1.0
20	-1.0
21	1.0
22	1.0
23	-1.0
24	1.0
25	-1.0
26	-1.0
27	1.0
28	-1.0
29	1.0
30	1.0
31	1.0
32	1.0
33	1.0
34	1.0
35	1.0
36	-1.0
37	1.0
38	-1.0
39	-1.0
40	1.0
41	1.0
42	-1.0
43	1.0
44	-1.0
45	1.0
46	1.0
47	-1.0
48	1.0
49	1.0
50	-1.0
51	1.0
52	-1.0
53	1.0
54	-1.0
55	-1.0
56	1.0
57	-1.0
58	1.0
59	1.0
60	1.0
61	-1.0
62	-1.0
63	-1.0
64	1.0
65	-1.0
66	-1.0
67	-1.0
68	1.0
69	1.0
70	-1.0
71	-1.0
72	-1.0
73	1.0
74	-1.0
75	-1.0
76	-1.0
77	-1.0
78	1.0
79	1.0
80	-1.0
81	-1.0
82	-1.0
83	-1.0
84	-1.0
85	1.0
86	1.0
87	-1.0
88	-1.0
89	-1.0
90	-1.0
91	-1.0
92	-1.0
93	-1.0
94	1.0
95	-1.0
96	-1.0
97	1.0
98	-1.0
99	1.0
100	1.0
101	-1.0
102	-1.0
103	1.0
104	1.0
105	-1.0
106	1.0
107	-1.0
108	1.0
109	-1.0
110	-1.0
111	1.0
112	-1.0
113	1.0
114	1.0
115	1.0
116	1.0
117	-1.0
118	-1.0
119	1.0
120	1.0
121	1.0
122	1.0
123	-1.0
124	-1.0
125	1.0
126	-1.0
127	-1.0
128	-1.0
129	1.0
130	-1.0
131	1.0
132	1.0
133	1.0
134	1.0
135	-1.0
136	-1.0
137	1.0
138	-1.0
139	-1.0
140	1.0
141	-1.0
142	-1.0
143	1.0
144	1.0
145	-1.0
146	1.0
147	1.0
148	1.0
149	-1.0
150	-1.0
151	1.0
152	1.0
153	1.0
154	-1.0
155	-1.0
156	-1.0
157	-1.0
158	-1.0
159	-1.0
160	1.0
161	-1.0
162	-1.0
163	-1.0
164	-1.0
165	-1.0
166	-1.0
167	-1.0
168	-1.0
169	-1.0
170	-1.0
171	1.0
172	-1.0
173	-1.0
174	-1.0
175	-1.0
176	-1.0
177	-1.0
178	1.0
179	1.0
180	1.0
181	-1.0
182	1.0
183	-1.0
184	-1.0
185	1.0
186	1.0
187	1.0
188	1.0
189	-1.0
190	1.0
191	1.0
192	1.0
193	-1.0
194	-1.0
195	-1.0
196	1.0
197	-1.0
198	-1.0
199	1.0
200	1.0
201	1.0
202	-1.0
203	1.0
204	-1.0
205	-1.0
206	-1.0
207	1.0
208	1.0
209	1.0
210	1.0
211	-1.0
212	-1.0
213	-1.0
214	1.0
215	-1.0
216	-1.0
217	-1.0
218	1.0
219	1.0
220	-1.0
221	-1.0
222	1.0
223	1.0
224	-1.0
225	-1.0
226	1.0
227	-1.0
228	1.0
229	-1.0
230	-1.0
231	1.0
232	-1.0
233	-1.0
234	1.0
235	1.0
236	-1.0
237	1.0
238	-1.0
239	1.0
240	1.0
241	-1.0
242	-1.0
243	-1.0
244	1.0
245	1.0
246	-1.0
247	1.0
248	1.0
249	1.0
250	-1.0
